,unique_id,review_text,rating,sentiment
7105,"B00063DE4K:yoga_pilates_kit_at_a_bargain:jangler64_""jangler64""","The materials this kit are made from have stood up for the eight months my wife has been using this. It is easy to adjust, and can be adapted for many exercises. The video that came with it also has some good suggestions. I have not used this, only my wife.If you are in the market for a simple, easy to use kit, you found it here",5.0,positive
7106,67812,"This has got to be one of the easiest blood pressure monitors to use.  It really doesn't start until your arm is in the correct position, letting you know by beeping when you've got it right.  The display is large and easy to read and understand.  I definitely would recommend this",5.0,positive
7107,B00006347F:great!!:j._ballstaedt,I love it!! It works great for sinuses!! I just added a couple of drops of essential oils and inhaled the warm mist a couple of times a day and my sinus pressure totally disappeared!! I use it every time I feel congestion or sinus pressure and an infection never comes on,5.0,positive
7108,"B000FFAAD2:these_things_rock,_and_they're_sexy_too!:rpt1700_""rpt1700""",Man these things are the best. They can handle whatever issues I throw at them. I've done considerable load testing as I'm a truck driver who makes infrequent stops. Thanks for making my life easier. I'm totally back into life with Depends,5.0,positive
7109,B000CP55VW:rabbit_air_biogp:dawn,"I bought this product for my sister. She is living in a small apt abt 400sqf w/4 cats and 1 dog.It is like a zoo! The air is not good as everyone can tell. I end up with a running noise everytime i stop by.  She suffers from GERD & Nasal Polyp. She has been seeing Otolaryngologist and tried chinese medicine and acupuncture. Nothing is really helping. I heard that people living with animals have the same symptoms. Unfortunately, she would not give up her pets even if she dies from some sort of fatal illness. So I thought an air-purifier would help, at least to clean the air of her apt. I have been shopping around until I found this which has the best reviews. She has been using this product for a month, she coughs a lot less than b4 and feel that the air is a lot fresher. I definately recommend this product to someone who have pets and don't want to give them up.",5.0,positive
7110,"B0000E13C2:good_scale_for_the_price:a._kremen_""lisa_morales""",Good scale nothing bad to say about it.  Lite weight which is nice,4.0,positive
7111,B0000532N9:i_have_used_this_product_a_couple_of_...:,"I have used this product a couple of times now, and I really like it for controlling dandruff. I have noticed a marked decrease in flaking and itching, and my hair is a lot softer too! The only negative point I could find is the price. It's well worth it, but a little pricey. I would definitely recommend this product to my friends and family",4.0,positive
7112,B000143C0K:great_trimmer:b._g._davis,"This is a great Trimmer for those who cannot use razors. These trimmers will not break your face out with bumps. I would sugest that if this is your first trimmer to make sure it is set properly, I had my regular barber set the blades for a closer cut.",5.0,positive
7113,"B0009OAFUC:works_well_for_what_its_made_for...:a._loperfito_""ssumanda41""","This little gadget works great for what its made for, trimming up your neckline after a haircut, around the ears, nose and ear trimmer attachment works well.  The nice little size adjustment comb it comes with, comes in handy when trimming around the ears and such. Great product for the price",4.0,positive
7114,B0000AKADF:don't_waste_your_time_and_money:ying_cha,"I purchased this item because of the trustworthy name and cordless feature. The positive reviews here are from first impressions. However, I have had this clipper close to a year but with probably less then 5 hours use. When I first received it, it felt very light and cheaply made. I gave it the benifit of the doubt and hoped for the best. Last time it worked, the motor slowed down to almost a halt. I keep it cleaned and oiled. The motor is just too cheap. Im not sure what the company Wahl was thinking when they made this product. They should really consider discontinueing this model because it is hurting their image. I would not even attempt to use my warranty because it's not defected parts. It's a total LEMON. It would be nice if they will let me exchange it for a different model or full refund. I would even pay the difference.I do not recommend this product",1.0,negative
7115,"B000C215IW:it's_like_a_switzerland_breeze..:jla_""mrs._ole_school""","I adore oxygene by lanvin. this is usually a very difficult parfum to find. It has been around for a while, sort of an undercover secret scent,but those that smell it know its something special. Light and very airy..smells clean but not soapy, a whiff of fresh breezy air. its not overpowering,non floral..difficult to describe..when you wear it you just smellfresh. great price too",5.0,positive
7116,"B000AMA4CC:good_for_hair,_not_for_skin:a._cheek_""photo_chick""","I bought this after advice from a curly hair forum, in that it speeds drying and therefore cuts down on frizz. I will agree it does seem to speed drying time for hair when it's wrapped in this, but it feels terrible against the skin. This is not the kind of towel one would want to use for anything but hair. When you touch it (and any microfiber towel for that matter), it feels like your skin is very, very dry because it catches on every fiber. It soaks of water from hair and dries quickly afterward when I hang it over the side of the tub. It would help if it were a little bit wider, but this size seems to be the standard",4.0,positive
7117,B000LY2AKI:5_o'clock_shadow?_try_midnight_with_this...:z._hanmer,"After many years with the multiblade, titanium, battery powered, ""real man"" shaving systems who's blades last 2 shaves I decided to try something new.  I must admit that I've never experienced a closer, more satisfying shave outside of an old fashioned barbershop.  This is a well made razor that will last for many years.  It's simplistic design, solid construction, and quality finish is sure to make this my lifetime razor.  Thank you Merkur",5.0,positive
7118,B000FGWU0W:undoubtedly_the_best_shaving_cream_on_the_market.:adam_silsby,"Before I bought this product I was given a sample pack featuring The Art of Shaving's pre-shave oil, shaving cream, and after-shave balm. They called it ""One Perfect Shave"" and they weren't kidding, really. This is by far the best shaving cream I have ever used. Though I highly suggest using a brush, the cream still lathers beautifully with or without one. It bonds to each hair like a rubber glove and protects my skin like no other. I never have any irritation, none. As for the scent, my girlfriend wouldn't want me to use any other kind. The sandalwood screams ""male"" and lasts a long time. I will never buy any other shaving cream",5.0,positive
7119,301354,"I loved the idea of the Clapper. I live alone so the clapping sound wouldn't bother me and I looked forward to the convenience factor. My first Clapper lasted about 4 months and then mysteriously stopped working, but the dead unit did smell suspiciously funny - like an electrical short.Did I learn my lesson? Oh, no! I went ahead and purchased another Clapper some months later. The night before last, the lamp I connected this one to started blinking. I checked the lightbulb and it was OK. It was only went I got down close to the Clapper plugged into the outlet that I heard the dreaded sizzling sound and saw a flash of electricity. Once again the Clapper crapped out, this time in a different lamp, different outlet. Will I never learn?Thank goodness nothing happened due to the highjinks of this faulty device. Can you say ""housefire""? Again, how dumb am I? Is the unit UL-approved and, if so, have any other complaints been lodged about it? How does one find this out?I like my gadgets, but ""buyer beware"" on this one",1.0,negative
7120,B00013Z0WO:the_best_energy_shake!:gladys_capraru,"I bought this product trying to get something that will complement my diet, give me energy & the vitamins that I needed, and it ended up being great! The taste is very good & it complements my smoothies giving them more body & a great taste.I would recommend this to anybody looking for a good power shake that apart of tasting good is also good for your health.",5.0,positive
7121,B000NIAAMC:soft_&_smooth_lips:rizah,"Easy to use and no mess.  Goes on easily, no slick or sticky feel yet it looks natural and w/ a slight shine. My lips appear fuller and I'm impressed w/ the results that I've had in the past 2 weeks of use.  This will definetly be part of my routine from now on.  Fine product",5.0,positive
7122,"B000GP1AXK:well_worth_it.:c.james_""on_line_shopper""",I have only used this a couple of times but works great. No problems. It maybe a little heavy for some and the numbers an the attatchments are a little hard to read but that aside it cuts great. It runs quiet and I found it easy to use having never done this myself before. Well worth the money.,5.0,positive
7123,"B000C1ZFBG:kiss_me:lizzette_t._anderson_""lizzette_anderson""","Whenever my dear husband puts on Blue Jeans - I say to him ""Come here and kiss me"".  Sappy but true",5.0,positive
7124,"B000LQI2S0:excellent_product;_i_can't_live_without_it!:queens,_ny","I was struggling to get to sleep in my boyfriend's studio apartment, which is about 6 storeys above a pretty noisy, heavily travelled street. Luckily we found this product. It emits a soothing, pleasant whooshing sound that successfully drowns out all the street noise. It is also portable and has two speeds if you want more noise but generally I find that the lower speed is adequate. I am now going to buy one for myself",5.0,positive
7125,513060,I compared this body fat monitor to similar ones from Tanita.  You are definately getting more for your money here.  It stores up to 4 users where the Tanita models only store 2 and compares function for function elsewhere at a lower price point.  Not to mention that this scale just feels like better quality when you pick it up.  I bought one with one of the Omron Pedometers to take advantage of the instant rebate on Amazon.  (I haven't seen an event on Tanita on Amazon for a while.)  The pedometer was the #1 rated in CR.  They are both top notch products,5.0,positive
7126,B0009OAHIM:great_product!:katlin_donnelly,"I was originally nervous to buy such a distinctive product online, but I did and it was great! Thanks",5.0,positive
7127,"B0002GREBU:classic_men's_smell:s._lensselink_""welcome_to_life""","I really think this is one of the best smells that exist nowdays. Perfect parfume for men.One of my friends told that when he use this parfume his girlfriend become ""whorny"". Really don't know about that, but it proves that women like this smell on her men.Think this is amazing smell as for business suite, the same for everyday use. Highly recommended!!",5.0,positive
7128,"B000094Q6C:would_give_it_5_stars_if...:judy_reynolds_""twoalaskans""","the heat selector button wasn't located in a spot where your thumb accidentally bumps and changes the setting while you are using the iron.  Otherwise, the iron grips hair nicely without pulling and curls my hair well.  Do really appreciate the quick heat and auto shut-off features.  Safety cap handy too both for protecting the iron while it is hot but not in use and for storing right after use.",4.0,positive
7129,"B000063XHR:inexpensive,_works,_but_needs_lube:r._koning_""your_results_may_differ""","I've had mine for several years now and I find it very dependable and useful. I initially had some startup problems that I, too, thought might be battery or switch related. However I discovered that a spritz of WD40 into the cutter blades has made this tool very dependable. As with all hair-cutting clippers and shavers, blade lubrication is needed. The other thing people should know is that while the blades cut in a rotary direction, the only way the hairs get into the cutter is through the slots. So this tool cuts on the way IN only, so just putting it in the area and leaving it there will be ineffective...you have to insert and reinsert to get uncut hairs into the slots. Knowing these two things should give you a good experience with this tool. The ""pulling"" and ""tickling"" that others report is also minimized by having the blades lubricated so that they cut cleanly rather than jam",4.0,positive
7130,"B000EJ5H0K:great_for_potty_training_:trej24_""nurse/mom_of_5""","These are very absorbant, they have pretty Princess designs, they have the 3 stars that disappear when wet, and easy open velcro sides which are great in times of accidents. I only gave it a 4 star because they leave a gel like substance if left on overnight. I would suggest using these during the day, and stick with the pampers at night.God bless!",4.0,positive
7131,B0000UNP9S:great_vibrator_works_great:monica,"i was looking for a new vibrator to buy and found out brookstone sells this one. so i drove my car over to their store to check it out and it looked pretty good lots better than my old one that was olny a one speed sport mart one. so i decided to buy it their which i almost dident cause it was pretty embarising for me a 36year old polish mother to buy a vibrator like this in public but i had to cause i dont have my credit card any more. but yes it was well worth being embarsed and well worth the $50 cause when i got home with it, it gave me such wonderful orgasms that are priceles",5.0,positive
7132,B000F93508:best_book_light_ever!:cassie,I love this book light!  It has survived countless drops to the hardwood floor by me and my 2 year old.  It works great with hardback and paperback books.  This is by far the best book light I have ever used,5.0,positive
7133,B0001AREWQ:not_useful:william_farrell,"Unfortunately, this is poorly designed. It is too high to rest you wrist on comfortably and the 'stimulating' rolling rubber parts are too hard and abrasive",1.0,negative
7134,B00004D3EL:not_too_bad:brainygirl,"I didn't think too much of the matching nursery care kit, but this kit isn't too bad. Still, you could purchase all of these items seperately, although I doubt you'd save much money. The nail clippers are pretty good, but I've never used the scissors. It's just going to be personal preference which you're most comfortable with. At first, I thought the tiny emery boards were ridiculous, but now I find them indispensable. We'll see about the rest once we've got hair & teeth to worry about.",4.0,positive
7135,"B000A09DFS:there_are_better_and_cheaper_products_available:lorena_mcgovern_""controlling_my_diabetes_with_low_carb/high_nutrition""",This product's active ingredients are alpha lipoic acid and biotin--these are common ingredients in natural multivitamin formulas which would be a better value. I am type II diabetic and have found the following herb/vitamin formulas to be excellent:Nature's Way Blood Sugar formula ($7 per bottle)Geromatrix Glucose Balance ($28/bottle)Life Enhancement Insulife ($24/bottle)Wild Tibetan Goji Berries for repair of tissues damaged by high blood sugar,1.0,negative
7136,"B000JQY2LI:donna,_chicago:d._callahan","I was skeptical of this product - especially at the price - however I am so pleased with its effectiveness.  I rely on other reviewers remarks and so I am writing to tell you that it is definately worth the price.  I can't believe how quickly it clears up a pimple. When I think of all the money I've spent on products over the years - and I'm in my 40s!  I was tired of buying products that overdried my skin but left me with a red, angry looking spot.  This product is truly amazing and works as effectively on mild acne.  I only wish the Zeno was around when I was a teenager",5.0,positive
7137,"B0009STNHY:therabead_moist_heat:adele_baumgart_""product_review""",It works but the heat only lasts for 30 minutes and you have to wait 2 hours before using the therabead pack.,5.0,positive
7138,B000G7SJUA:doesn't_work!:smiles,"It looks cool, but the mister doesn't work.  The lights are the only thing that worked.  It is very small too.  I was very disappointed",1.0,negative
7139,B00008V407:i_think_should_call_my_doctor...:s.k.e.,"I received this as a Christmas gift and thought, ""Why not... I'll try it.""  The woman who bought the gift for me also has one and told me NOT TO APPLY ANY PRESSURE when using the device.  As a redhead, I have extremely sensitive, thin skin so I followed her advice very carefully.  I did not apply any pressure what-so-ever, and didn't keep the device in one area for too long.  The result..... worse than any sunburn I've ever had!  My legs are burned in various areas, as the product sanded off the first layer of my skin!  The skin hardened and has begun to crack in the burned areas.  I'm a little concerned and think I should call my physician, as the condition is extremely painful.  Worst of all, the hair grew back immediately the next day and I had to shave the areas that were not burned.  This is a terrible, dangerous product!",1.0,negative
7140,B0006HCE5Q:great_tension_releaser:,Real-Ease was recommended by my accupuncturist.  I was skeptical but thought I would try it.  I really like the way my neck and shoulders feel after using this.  I use it for 15 minutes once a day.  Recently took it with me on a 2 week vacation to Hawaii.  I would highly recommend this product if you carry a lot of tension in your neck and shoulders.,5.0,positive
7141,"B000J1CCNS:great!_great!_great!:miss_""miss""","I can't say enough about this product!  The flat iron does a great job, but mostly it lasts!  My previous salon grade flat iron did a good job, but required touch ups by evening and definitely by the next morning.  Not with this Chi, it lasts great.  The dryer really shocked me.  This dryer replaced my $90 salon grade dryer with over 500 more watts!!  The chi out did it tremendously.  It is quiet, dries fast, and my naturally very curly hair is nearly frizz free even when combing straight while drying.  I wish I would have purchased this product years ago...and it's pink!!  :",5.0,positive
7142,42166,This really works. You must put on a strap that functions as the transducer.  It has a small radio transmitter in it that sends your heart rate to the wristwatch.  Included is an adapter that allows you to mount the watch on your treadmill handle.  I like it a lot.  It works much better than the optical system that I had before.  It often would not work if there was a lot of light in the room. You can easily adjust the strap.  It doesn't have to be very tight to get a good reading.,5.0,positive
7143,B000FKHNLO:great_lotion...dermatologist_recommended!!!:s._beck,My dermatologists recommended Eucerin Extra Protective Moisture Lotion about 3 years ago.  It is so highly recommended because it does not clog pores and protects the skin from very harmful UV rays.  I recommend Eucerin Extra Protective Moisture Lotion to everyone,5.0,positive
7144,585730,"I'm giving this a '4' because my husband likes them and took them from me to use after his weight lifting work-outs.  But I tried one first:  the outside chocolate was a bit crumbly probably due to shipping and storage.  The taste was fair to real good for a high protein bar that doesn't use a lot of  sugar alcohols to sweeten it, depending on your taste for such things.  In other words it's not super-sweet but the sucralose (Splenda) gets the job done, if I remember correctly.  It is SUPER for keeping you from getting hungry due to the fact that it has real carbs, not play carbs in it, to match it's high amount of protein - probably could be used for the Zone diet.  You can last hours and hours on it.  It's more than a meal.  (This is NOT a dieter's bar, although with careful planning could be used as such.) We've tried a lot of bars and this is the best high protein bar yet that doesn't rely on sugar alcohols (otherwise, stick to South Beach Diet Bars.",4.0,positive
7145,231391,"Again, I am a fan of the Hooah Bar, even more so now that I have finally been able to try the Peanut Butter Bar.  At first taste, this bar reminded me of the candy that my ""Pappy"" used to share with me when I was a child.  This bar tastes like a ""Bit-O-Honey"" or ""Mary Jane.""  It tastes like a treat, but still gives me the energy and stamina that I need to make it through a busy day.  I would highly recommend this member of the Hooah Family.  Keep Up the Good Work, HOOAH",5.0,positive
7146,B000C2ULQ4:great_product!:jill_berkowicz,"Having a scale that only goes in pounds has been difficult when looking for small pieces of encouragement.  This scale is not only good looking, but offers encouragement in steps of .2 pounds and does so reliably.   I recommend it highly",5.0,positive
7147,"B00011R4SO:measuring_sets:donald_g._andon_""home_baker""","These are the best nesting measuring cups and spoons I have had.  They STAY nested, the plastic is hard and the white on black ""amounts"" are easy to read.  All-Clad costs a bunch and are no better than these, and I use them a lot in home baking and candy making",5.0,positive
7148,569258,"Clif bars make for a tasty and pleasant snack. They are perfect when you simply don't have a lot of time to get something into you to keep you going. [...]they are an excellent source of vitamins C and E. They are very chewy and satisfying; you won't need more than one or two before you workout. They are much more nutritious than a candy bar, too. However, this snack bar is not perfect. As another reviewer notes, there is quite a bit of sugar, carbohydrates and fat in each bar. This food bar is not for anyone on a salt free diet as it contains salt; and people with allergies to any kind of nuts should definitely not eat this food.Overall, Clif Nutrition Bars are useful for those of us who are not allergic to any of their ingredients and who want a healthier alternative to a candy bar. The Amazon price makes them affordable and I recommend them as a delicious snack food.",4.0,positive
7149,B000AP0HY4:great_for_the_car_or_office_chair:artist_mg,"This is a great lumbar support for crappy car and office chairs.  Also check out Elaine Petrone's MIRACLE BALLS, which you can also use in the car and for other things.  The support is sturdy and has a mesh back, which helps to keep you cool and comfortable.  A GREAT deal for the cost",5.0,positive
7150,"B000F00CYE:screw-on_threads_failed_&_my_shake_spilled:robert_joseph_lyons_""rojopo""","Doesn't thiss say it all? ""screw-on threads failed & my shake spilled."" I threw it away and use my martini shaker instead",1.0,negative
7151,B000FKHNL4:a_handcream_that_actually_works!:sarah_mccabe,"This Eucerin Intensive stuff is by far the best hand cream/treatment I have ever tried. I have used so many different creams, paraffin baths, overnight treatments with those annoying gloves, etc., but none them have actually REPAIRED my hands like this one. It is the only product I have found that is non-greasy, hydrates my knuckles, keeps my cuticles from getting jagged and torn, protects even after handwashing, and best of all does not irritate my sensitive skin. If you do not have to wash your hands as much as I do, you might get away without reapplying after handwashing...yes this stuff is that good! I work in a biology lab with live insects and wash my hands at least once every hour in my workday with the standard issue anti-bac soap that claims to be gentle and is anything but. The frequent washing is so awful on my hands, but I put this stuff on after every handwashing and my hands are very soothed and comfortable. It is a bit pricey for such a small tube, but I don't mind so much because it actually works. Besides, the 4-pack is a great deal",5.0,positive
7152,B0002AHX3A:excellent:philo_vance,"This, obviously, is Waterpik's ""econo"" hand-held showerhead. I have been using their showerheads for at least 15 years, and can see no difference in quality between this one and its higher-priced siblings. Apparently, merely by limiting the number of settings to 3, Waterpik can hold the price down to a fraction of what their more expensive models fetch.For me, its perfect. I noticed with the previous model that I owned, that I used only the regular spray, the pulsating massage and, occasionally, the combination setting. That is precisely what the JM-351 offers. Why pay more for settings I don't use?The regular spray is a pleasant, refreshing ""needle"" type spray that provides a good flow of water even for rinsing shampoo out of hair. The massage provides a forceful pulsation that actually does massage! In fact, it is so forceful that you need to careful where you point it. But for a sore shoulder or a spasming back, its great. The combination setting is continuous - that is, as you rotate the head from spray to massage, you gradually get less spray and more massage.The JM-351 has a curved handle, which is not typical of Waterpiks from what I can tell. This yields one advantage and one disadvantage. Because the handle has a pronounced curve, if you tilt the pivot ball downward, you can get the spray to point straight down. This permits you to easily step out of the water spray while you soap up, shave or whatever. With my old straight-handled model, this was not possible.Unfortunately, the curve also makes the handle slightly less comfortable to hold than if it was straight - especially with soapy, slippery hands. Not a big problem, but noticeable enough to make it worth mentioning.Installation hint: Waterpik is very good about maintaining the same size fittings and thread sizes across their entire line and over time. If you are replacing an existing Waterpik, you can replace just the hose and handle, while continuing to use the existing pivot ball and bracket. In fact, if your current hose is in good condition, you could replace just the handle. A 30-second installation!My only (minor) complaint is that after 2 months and 60 hot showers, the hose has not completely relaxed. It still sort of ""sticks out"" instead of just dangling limply from the bracket the way the old one did. I expect that eventually this will happen.If you are not a ""style-monster"" who requires a more elegantly appointed showerhead, and if you need only the basic spray and massage patterns, this is your showerhead. Highly recommended",5.0,positive
7153,B000C21CO4:excellent_price_for_the_product.:rejuvin8d_shopper,"I've used this product for a number of years so I'm quite familiar with it's usual cost.  The price you showed under ""Our Best Deals"" was exceptional.  The product is the same quality and size that is shown in the picture and description. Keep up the wonderful bargains",5.0,positive
7154,49395,"This is very easy to use and quite convenient. I'm not sure, however, how accurate this monitor is. It seems to record a higher reading than a manual one at times. The value of this home monitor is if the readings change dramatically. THen it's a warning to go to the doctor's",4.0,positive
7155,B0000535RD:i_have_difficulties_on_my_back_when_the_...:,I have difficulties on my back when the weather starts getting hot and humid. I used this product and it seemed to help me quite a bit in the areas where I was having problems. I'll continue to use this product whenever those areas get irritated,4.0,positive
7156,392423,"My sister in Israel bought this pedometer and highly recommended it for me. She had gone through several pedometers and found this one to be exceptionally accurate and liked the features that it had to offer. Since I had purchased others from stores and was unhappy with their performances, I thought I'd give this one a try. I love it. In fact, I bought two more for my children, and have recommended to others. About 15 more of these pedomenters have been purchased due to my sister's and my response. My colleagues and I find ourselves almost competing on the steps...we're taking steps toward becoming healthier. This is certainly money well spent",5.0,positive
7157,298430,This baby book is awesome!  It is very beautiful.  It is very different from the traditional baby books and more like a scrapbook.  It is not a big questionare book like the others.  For example there are headers at the top of the pages (i.e. All About Mom or Parties & Showers) and you fill in the page anyway you'd like,5.0,positive
7158,87195,"This thing is awesome; easy to use, accurate, and long battery life.  I use it most days in the morning to take a few readings and the batteries are still going strong eight months later.  You could buy a fancier unit, but I didn't see the need. It fits my arm fine, but the band does seem a little small.  You'd probably have buy the optional larger arm band if your arm is any bigger than average circumference.  For this, I'll give it 4.5 stars.  I really don't see why the band couldn't have been a little bigger.No more to say other than that I agree with the other positive reviews totally.If you are looking for the most bang for the buck and simplicity, make this your choice.",5.0,positive
7159,B000EPNE3Q:stays_at_ready_on_my_lavatory_all_the_time:r._white,Have been very pleased with this product and use it every morning as part of my shaving and preparation for the da,4.0,positive
7160,B000GIQT06:the_best_protein_supplement_by_far.:s._stiphanos,"I'm a young one with more than average experience with protein supplements, since I'm on the borderline of being a hard gainer (not easy to gain weight). The gym I workout at has a Rite-Aid nearby and I usually stop there to pick up some protein bars relatively cheap after a good workout, and spread the intake about. I got used to the normal whey protein taste after a few weeks- boy is it nasty. IT NOW SEEMS REALLY STUPID after tasting ON 100% Whey protein. The cost efficiency is much better than any bar on the market, and it's an amazingly quality product. It's obvious that ON spent oodles of time and RnD to get a pleasing taste, lots of protein, and still keep the price competitively low. There's not much competition (TigerMilk bars taste better than anything.)I recommend vanilla, who needs anything else ;)",5.0,positive
7161,B000FGDDI0:works_great...:onequartlow,"Nothing special to report.  Toasty, no annoying auto-shutoff, cord is plenty long",5.0,positive
7162,"B000BTHJCM:very_nice_scent_:nancyfancy_""nancyfancy""",I love this detergent because it has a very mild scent.  The other Tides have an noxious perfume odor that they add to them.  The Tide HE is really nice and cleans even stubborn spots really well.  I use less than they recommend....it works better than  most other detergents I have used,5.0,positive
7163,"B0009S5UJ4:spa_lavender_blanket:dianne_wench_""educated_consumer""",Delivers moist heat. Great large size. You won't find anything larger anywhere.VERY relaxing as lavender is calming.Only problem is it only stay warm enough for 10 min and heat really should be applied for 20 minutes.I have placed a heating pad underneath in it the last 10 min. and lied down with head & neck in comfortable position and it did a great job. Pricey but worth it,4.0,positive
7164,381963,"Read some reviews that say ""my cousin lost 100 pounds by drinking this water and walking a mile a day,"" and ask yourself - wouldn't that guy have lost the exact same weight drinking that much TAP WATER and walking a mile a day?!This water is simply an attempt to fool gullible consumers into paying money for something with absolutely no value. If you won't drink water and exercise unless you have ""special"" water imbued with mythical powers, than by all means, this is the product for you. But if you prefer to save your money, simply exercise, eat healthier, and drink regular tap water",1.0,negative
7165,B00005A447:&quot;hair_cutters_galore&quot;:sean,"The conair 13 piece set is an incredible deal for all that you get. You get the shaver, clippers,brush scissors...etc I couldn't even explain the deal in less then 1000 words, but I wouldn't bore you with all that talking.Anyway if your looking for a great haircut and be able to do it yourself  then you are in luck.This is the fastest and cleanest cut,and I liked it better than any other cut I've had .If you are interested then I suggest you buy now.AGAIN BUY IT NOW",5.0,positive
7166,"B000E57CWA:great_relief!:v._l._gagner_""book/film/music_buff""",This was a gift for my husband who suffers from sinus headaches.  It really has helped and he is very happy with it,5.0,positive
7167,"B0000AQJRE:don't_waste_your_money:j._koch_""avantij""","First of all, the battery that was supposed to be enclosed was not. When I bought a 9 volt battery and installed it, it would not stay attached when putting it back in the battery compartment. Finally, I got a read out, and entered my height and age. Then I stood on the scale and got nothing - no weight, no body fat, nothing, but the word ERROR, at which point I boxed it up and sent it back for a refund",1.0,negative
7168,22432,"I first tried the Hooah Bar about six years ago.They were purchased from Ebay and had been stolen from the army.After going through the ones I had, and unable to find them again, becauseof the second Gulf War. They were all shipped overseas!I use them for surfing, and they are better than any of the otherpower/energy bars, for sustained energy. But, what also places them well ahead of the rest is the fact that you can throw them in a vehicle duringthe hot summer, 100 degrees and leave them for a week. Open it and eat it. Try that with a PowerBar, and you have chocolate milk!",5.0,positive
7169,B000ALCJRQ:great_results!:amber,I was on the fence about spending the money on this iron and I am glad I did.  I still dry my hair almost all the way but I don't have to worry about styling with a brush. The iron might add a minimal amount of time to getting ready but my hair has never looked better.  My hair is wavy and I have driven my friends and family crazy over the years complaining about how hard it is to style.  I have used curling irons and flat irons to straighten my hair -spent more time for ok results.  With this product I love my hair.  It looks straight but still has body -like I paid a professional to do my hair.  Your hair can get caught between the plates if you are too quick/careless but I think any iron will do that,5.0,positive
7170,"B000ITM8J4:shaves_great,_below_par_everything_else:luving_it","Pro:   Shave as close as blades. It may take a while, but it will get the job done. (Based on just my person experience, comparing to Braun 1000, 4000. 500, and 8000, the new Norelco SpeedXL, and Panasoic Linear).Con:  Poor build quality in all area, look and feel, fits and noise level (loud), shake, power connector, and so on. (The new Norelcos have the similar problems - look and feel cheap. Far less solid than my old faithful Quadra. Braun and Panasoic feel better build. Brauns are pleasure to my eyes and hands. But unfortunately, no one shaves as close as Remington)And it's a shaver after all and it supposes to shave. If this Remington doesn't last (I have my reasons to be a bit worried), I will have to get another one of the same. Only hope Remington will at least keep their technology intact over time. (Side note, among all the auto cleaning systems, the one comes with the Braun 8000 series really works: fast, clean, easy to get the shaver in and out of the station, and does charge and wash separately. Too bad Remington doesn't come close in the washer technology, and Braun doesn't cut as close!)P.S. I have no beard or mustache, but lots of whiskers in all directions around and under chin. All other shavers I've tried simply won't go there. The difference is loud and clear, literally: when the whiskers got cut down, you can hear it. All shavers work great in the initial cutting phase. But Only Remington continues on after that, while all others just do empty runs, and my fingers clearly tell me there're more to be cut.Bottom line: Try it. Don't get scared away by the bad raps on the web. I tried Remington as my last resort. And I never regret that I did",4.0,positive
7171,"B0009XH6V4:small_but_good:k._morris_""savvy_shopper""","I just received this yesterday, and have already ordered another to put in my travel bag. This small lightweight unit works just as well as larger, heavier models, but is quieter and less expensive too. You won't be disappointed in this one.",5.0,positive
7172,B0000DJAQP:could_help_those_who_suffer_from_parkinsons_or_are_taking_a_cholestrol_med:jasons,"This supplement from Natue Made is well worth the cost and Amazon has the lowest price for far.Why take it?Several studies have show that it losws down the progression of Parkinsons, since it keeps the Dopamine level steady It also goig to take is your are taking a satain drug (cholestrol it  help keep the Dopamine levelssteady.",4.0,positive
7173,"B000F54AN8:great_for_grandbaby:holly_parker_""traveler""",My granddaughter has had trouble getting to sleep.  This machine helps her get to sleep and stay asleep.  She loves the ocean waves sound,5.0,positive
7174,"B000FKHNLO:moisture_lotion:s._d._schirm_""sc_quilter""",This lotion is excellent under liquid make-up.  It not only moisturizes the skin but it has a sun block as well.,5.0,positive
7175,B0000WM2M2:good_for_the_price_:clifton_dawson,This was on of the less expensive fogless mirrors I found. The leds are very bright and I like the clock and razor holder. You will need to wash it about once a week to keep it working properly. This is pretty simple just take some hand soap on a washcloth and lightly scrub the surface. Its plastic so use a soft cloth to avoid scratches. I had it for about a year and still haven't had to replace the batteries. I believe this one to be just as good as the more expensive models and would recommend it,4.0,positive
7176,321332,"Easy to open package,tastes good,stays fresh after opening and not using all at once, does what it's advertised to do",5.0,positive
7177,B000087HF8:awsome_product_!!!:rogerio_s._de_mattos,"I'm just finishing up my current tub of Cytosport's Muscle Milk protein powder, and I'm very impressed. This is my first time trying Muscle Milk, by the way. I've always heard a lot of good things said about Muscle Milk (taste and quality wise), and at the first chance, I picked up a tub of cookies and cream flavor.I was scared at first because its high in calories but its good calories. I take it before bedtime and i lost 12pds in 30 days.I tried alot of other brands and does not mix well in shakers for on the go meal. This is the best mixing protein shake i ever tried",5.0,positive
7178,B00006K14U:excellent_product:bruce_levy,"This face scrub is great to use before shaving.  The scrubby balls within the soap effectively break down tough facial hair letting the razor get closer to the skin for a cleaner shave.  I've been using the stuff since it came out, must be about 1½ years now... simply the best.  Every man should have it",5.0,positive
7179,B0000E3J98:heats_well:darrell_warr,I bought this heating pad for my husband because of certain ailments he has. He was very pleased at how well and quickly it heated and maintained warmth. Most heating pads I had bought in the past did not heat at all too good. Was very pleased to have found this pad and would buy another one for our household or as a gift,5.0,positive
7180,B000065DK1:watch_your_ears....:christy,This dryer works great but it gets pretty hot.  Watch your ears and fingertips,4.0,positive
